bid,source,metric,stage3_v0_metric_v0_status,stage3_v0_metric_v1_status,stage3_v1_metric_v1_status,stage3_v0_metric_v0,stage3_v0_metric_v1,stage3_v1_metric_v1,effect_value,interpretation
B2,E1_Baseline_rendered,open_edges,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B2,E1_Baseline_rendered,nonmanifold_edges,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B2,E1_Baseline_rendered,n_faces,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,0.0,,,,NA
B2,E2_Mutual_rendered,roof_cov,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,wall_cov,OK,OK,OK,0.9903333333333333,0.9883333333333333,0.9883333333333333,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,ground_cov,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,semantic_face_acc,OK,OK,OK,0.9503333333333334,0.9735,0.9735,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,support_coverage,OK,OK,OK,0.5116666666666667,0.49,0.49,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,F,OK,OK,OK,0.9936626411718663,0.9931585836549756,0.9931585836549756,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,precision,OK,OK,OK,0.9916666666666667,0.9903333333333333,0.9903333333333333,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,recall,OK,OK,OK,0.9956666666666667,0.996,0.996,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,h_err,OK,OK,OK,0.4710039968325521,0.4710039968325521,0.4710039968325521,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,vol_ratio,OK,OK,OK,2.0815593079997248,2.081555328295899,2.081555328295899,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,hausdorff,OK,OK,OK,0.8439047655335784,0.8650417498916951,0.8650417498916951,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,chamfer,OK,OK,OK,0.19871255124475354,0.2004784417331288,0.2004784417331288,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B2,E2_Mutual_rendered,n_faces,OK,OK,OK,11.0,11.0,11.0,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,roof_cov,OK,OK,OK,0.45066666666666666,0.4583333333333333,0.4583333333333333,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,wall_cov,OK,OK,OK,0.963,0.96,0.96,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,ground_cov,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,semantic_face_acc,OK,OK,OK,0.9316666666666666,0.9471666666666667,0.9471666666666667,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,support_coverage,OK,OK,OK,0.4663333333333333,0.44366666666666665,0.44366666666666665,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,F,OK,OK,OK,0.828619071560248,0.8314323511725797,0.8314323511725797,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,precision,OK,OK,OK,0.8183333333333334,0.824,0.824,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,recall,OK,OK,OK,0.8391666666666666,0.839,0.839,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,h_err,OK,OK,OK,0.5222468147598232,0.5222468147598232,0.5222468147598232,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,vol_ratio,OK,OK,OK,2.039280260808789,2.0392858316336757,2.0392858316336757,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,hausdorff,OK,OK,OK,1.7919161866168214,1.7922050434529502,1.7922050434529502,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,chamfer,OK,OK,OK,0.2705572669240168,0.2667580252250166,0.2667580252250166,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B2,E3_Baseline_primitive,n_faces,OK,OK,OK,11.0,11.0,11.0,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,roof_cov,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,wall_cov,OK,OK,OK,0.9876666666666667,0.9836666666666667,0.9836666666666667,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,ground_cov,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,semantic_face_acc,OK,OK,OK,0.9433333333333334,0.9591666666666666,0.9591666666666666,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,support_coverage,OK,OK,OK,0.4753333333333334,0.4563333333333333,0.4563333333333333,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,F,OK,OK,OK,0.8938517000465767,0.8945304469273744,0.8945304469273744,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,precision,OK,OK,OK,0.869,0.8745,0.8745,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,recall,OK,OK,OK,0.9201666666666667,0.9155,0.9155,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,h_err,OK,OK,OK,0.6247989662139943,0.6247989662139943,0.6247989662139943,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,vol_ratio,OK,OK,OK,2.0986695350991122,2.098671163430818,2.098671163430818,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,hausdorff,OK,OK,OK,1.0047527280462876,1.0512391572864765,1.0512391572864765,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,chamfer,OK,OK,OK,0.22452077583469165,0.22533186288186524,0.22533186288186524,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B2,E4_Mutual_primitive,n_faces,OK,OK,OK,11.0,11.0,11.0,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,roof_cov,OK,OK,OK,0.9713333333333334,0.9706666666666667,0.9706666666666667,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,wall_cov,OK,OK,OK,0.977,0.982,0.982,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,ground_cov,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,semantic_face_acc,OK,OK,OK,0.9648333333333333,0.9693333333333334,0.9693333333333334,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,support_coverage,OK,OK,OK,0.871,0.8693333333333334,0.8693333333333334,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,F,OK,OK,OK,0.9940813144437923,0.9913310636628558,0.9913310636628558,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,precision,OK,OK,OK,0.9955,0.9928333333333333,0.9928333333333333,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,recall,OK,OK,OK,0.9926666666666667,0.9898333333333333,0.9898333333333333,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,h_err,OK,OK,OK,0.0009999999999994458,0.0009999999999994458,0.0009999999999994458,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,vol_ratio,OK,OK,OK,1.6445875748930436,1.6445875748930379,1.6445875748930379,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,hausdorff,OK,OK,OK,0.7489718611553016,0.694971278694266,0.694971278694266,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,chamfer,OK,OK,OK,0.18064461107618812,0.1824679576434058,0.1824679576434058,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E0_GT_clean_upper_bound,n_faces,OK,OK,OK,15.0,15.0,15.0,0.0,NO_NUMERIC_CHANGE
B8,E1_Baseline_rendered,roof_cov,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,wall_cov,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,ground_cov,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,semantic_face_acc,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,support_coverage,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,F,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,precision,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,recall,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,h_err,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,vol_ratio,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,hausdorff,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,chamfer,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,footprint_IoU,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,edge_ok,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,open_edges,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,nonmanifold_edges,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B8,E1_Baseline_rendered,n_faces,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,0.0,,,,NA
B8,E2_Mutual_rendered,roof_cov,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,wall_cov,OK,OK,OK,0.9786666666666667,0.9823333333333333,0.9823333333333333,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,ground_cov,OK,OK,OK,0.586,0.606,0.606,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,semantic_face_acc,OK,OK,OK,0.944,0.9568333333333333,0.9568333333333333,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,support_coverage,OK,OK,OK,0.505,0.513,0.513,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,F,OK,OK,OK,0.9170307105215336,0.9175338841974635,0.9175338841974635,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,precision,OK,OK,OK,0.906,0.9036666666666666,0.9036666666666666,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,recall,OK,OK,OK,0.9283333333333333,0.9318333333333333,0.9318333333333333,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,h_err,OK,OK,OK,0.46113781590596403,0.46113781590596403,0.46113781590596403,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,vol_ratio,OK,OK,OK,1.5768405803192445,1.5768500644137617,1.5768500644137617,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,hausdorff,OK,OK,OK,0.8854303155636295,0.7712779498861765,0.7712779498861765,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,chamfer,OK,OK,OK,0.21840048693065944,0.2181518403308031,0.2181518403308031,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E2_Mutual_rendered,n_faces,OK,OK,OK,15.0,15.0,15.0,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,roof_cov,OK,OK,OK,0.988,0.989,0.989,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,wall_cov,OK,OK,OK,0.973,0.9793333333333333,0.9793333333333333,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,ground_cov,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,semantic_face_acc,OK,OK,OK,0.9395,0.9525,0.9525,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,support_coverage,OK,OK,OK,0.486,0.4836666666666667,0.4836666666666667,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,F,OK,OK,OK,0.8881420621521916,0.8922622603933283,0.8922622603933283,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,precision,OK,OK,OK,0.8706666666666667,0.8736666666666667,0.8736666666666667,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,recall,OK,OK,OK,0.9063333333333333,0.9116666666666666,0.9116666666666666,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,h_err,OK,OK,OK,0.6686138020521941,0.6686138020521941,0.6686138020521941,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,vol_ratio,OK,OK,OK,1.615097234944657,1.6150951273111274,1.6150951273111274,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,hausdorff,OK,OK,OK,0.967329114331228,0.9769479610478715,0.9769479610478715,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,chamfer,OK,OK,OK,0.23522339459204183,0.23479270379294814,0.23479270379294814,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E3_Baseline_primitive,n_faces,OK,OK,OK,15.0,15.0,15.0,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,roof_cov,OK,OK,OK,0.8753333333333333,0.884,0.884,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,wall_cov,OK,OK,OK,0.969,0.973,0.973,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,ground_cov,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,semantic_face_acc,OK,OK,OK,0.9326666666666666,0.9471666666666667,0.9471666666666667,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,support_coverage,OK,OK,OK,0.48900000000000005,0.49266666666666664,0.49266666666666664,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,F,OK,OK,OK,0.8740526115135341,0.876168425723432,0.876168425723432,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,precision,OK,OK,OK,0.8586666666666667,0.8616666666666667,0.8616666666666667,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,recall,OK,OK,OK,0.89,0.8911666666666667,0.8911666666666667,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,h_err,OK,OK,OK,0.5975710469081168,0.5975710469081168,0.5975710469081168,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,vol_ratio,OK,OK,OK,1.5625251203294277,1.5625232035976253,1.5625232035976253,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,hausdorff,OK,OK,OK,0.9873972486570328,0.9978989764767301,0.9978989764767301,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,chamfer,OK,OK,OK,0.24922539455377113,0.2475761898781052,0.2475761898781052,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B8,E4_Mutual_primitive,n_faces,OK,OK,OK,15.0,15.0,15.0,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,roof_cov,OK,OK,OK,0.5713333333333334,0.5756666666666667,0.5756666666666667,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,wall_cov,OK,OK,OK,0.9353333333333333,0.9346666666666666,0.9346666666666666,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,ground_cov,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,semantic_face_acc,OK,OK,OK,0.9383333333333334,0.9523333333333334,0.9523333333333334,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,support_coverage,OK,OK,OK,0.7706666666666666,0.7676666666666666,0.7676666666666666,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,F,OK,OK,OK,0.9365672686297185,0.9374104455504207,0.9374104455504207,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,precision,OK,OK,OK,0.9498333333333333,0.9531666666666667,0.9531666666666667,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,recall,OK,OK,OK,0.9236666666666666,0.9221666666666667,0.9221666666666667,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,h_err,OK,OK,OK,3.6069999999999993,3.6069999999999993,3.6069999999999993,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,vol_ratio,OK,OK,OK,0.6464930438013987,0.6464930438014105,0.6464930438014105,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,hausdorff,OK,OK,OK,3.905623131240507,3.884961874743159,3.884961874743159,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,chamfer,OK,OK,OK,0.243570355337679,0.24119812354740283,0.24119812354740283,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B6,E0_GT_clean_upper_bound,n_faces,OK,OK,OK,23.0,23.0,23.0,0.0,NO_NUMERIC_CHANGE
B6,E1_Baseline_rendered,roof_cov,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,wall_cov,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,ground_cov,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,semantic_face_acc,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,support_coverage,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,F,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,precision,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,recall,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,h_err,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,vol_ratio,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,hausdorff,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,chamfer,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,footprint_IoU,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,edge_ok,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,open_edges,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,nonmanifold_edges,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,,,,,NA
B6,E1_Baseline_rendered,n_faces,SOURCE_MISSING,SOURCE_MISSING,SOURCE_MISSING,0.0,,,,NA
B6,E2_Mutual_rendered,roof_cov,OK,OK,OK,0.521,0.5246666666666666,0.5246666666666666,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,wall_cov,OK,OK,OK,0.943,0.932,0.932,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,ground_cov,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,semantic_face_acc,OK,OK,OK,0.9286666666666666,0.937,0.937,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,support_coverage,OK,OK,OK,0.4106666666666667,0.41733333333333333,0.41733333333333333,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,F,OK,OK,OK,0.9319523128278494,0.931374727863768,0.931374727863768,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,precision,OK,OK,OK,0.9386666666666666,0.9376666666666666,0.9376666666666666,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,recall,OK,OK,OK,0.9253333333333333,0.9251666666666667,0.9251666666666667,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,h_err,OK,OK,OK,3.38937412340141,3.38937412340141,3.38937412340141,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,vol_ratio,OK,OK,OK,0.6639007633208525,0.6638984274781619,0.6638984274781619,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,hausdorff,OK,OK,OK,3.60780420490863,3.6235083886001966,3.6235083886001966,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,chamfer,OK,OK,OK,0.2399477653748128,0.23824001664625477,0.23824001664625477,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,edge_ok,OK,OK,OK,1,1,1,0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,open_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,nonmanifold_edges,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B6,E2_Mutual_rendered,n_faces,OK,OK,OK,23.0,23.0,23.0,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,roof_cov,OK,OK,OK,0.2906666666666667,0.2833333333333333,0.2833333333333333,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,wall_cov,OK,OK,OK,0.931,0.933,0.933,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,ground_cov,OK,OK,OK,0.0,0.0,0.0,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,semantic_face_acc,OK,OK,OK,0.8928333333333334,0.9181666666666667,0.9181666666666667,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,support_coverage,OK,OK,OK,0.39699999999999996,0.38033333333333336,0.38033333333333336,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,F,OK,OK,OK,0.822612641815235,0.8265758064516129,0.8265758064516129,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,precision,OK,OK,OK,0.8293333333333334,0.8353333333333334,0.8353333333333334,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,recall,OK,OK,OK,0.816,0.818,0.818,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,h_err,OK,OK,OK,2.960689442070379,2.960689442070379,2.960689442070379,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,vol_ratio,OK,OK,OK,0.6162998825082813,0.6163026912786371,0.6163026912786371,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,hausdorff,OK,OK,OK,4.1841916578437175,4.202797611668658,4.202797611668658,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,chamfer,OK,OK,OK,0.319278289594209,0.31466662893928754,0.31466662893928754,0.0,NO_NUMERIC_CHANGE
B6,E3_Baseline_primitive,footprint_IoU,OK,OK,OK,1.0,1.0,1.0,0.0,NO_NUMERIC_CHANGE
